id,uuid,observed_on_string,observed_on,time_observed_at,time_zone,user_name,created_at,updated_at,latitude,longitude,private_latitude,private_longitude,coordinates_obscured,scientific_name,common_name
304148108,be1667de-50e3-4a18-8c2d-063f2e07fbd2,2025-08-05 11:49:32-07:00,2025-08-05,2025-08-05 18:49:32 UTC,Pacific Time (US & Canada),Brandon Troth,2025-08-06 03:52:27 UTC,2025-08-08 10:25:06 UTC,34.2627866667,-118.7285783333,,,false,Procyon lotor,Common Raccoon
306664887,4cc43509-162f-4ecc-acef-c806140a6c58,2025-08-15 21:40:54-07:00,2025-08-15,2025-08-16 04:40:54 UTC,Pacific Time (US & Canada),Staci S.,2025-08-16 06:26:46 UTC,2025-08-17 00:03:14 UTC,34.3005033333,-118.83458,,,false,Procyon lotor,Common Raccoon
306664901,cb6ebef9-2283-4f15-9b2d-3e4fd32787fd,2025-08-15 21:40:46-07:00,2025-08-15,2025-08-16 04:40:46 UTC,Pacific Time (US & Canada),Staci S.,2025-08-16 06:26:53 UTC,2025-08-16 06:40:23 UTC,34.300495,-118.83458,,,false,Procyon lotor,Common Raccoon
307318988,277da288-2a49-43f7-9cb5-2bd345b86f0f,2025-03-04T07:20,2025-03-04,2025-03-04 15:20:00 UTC,Pacific Time (US & Canada),,2025-08-18 17:27:54 UTC,2025-08-18 17:28:55 UTC,34.2327448835,-119.0688924693,,,false,Procyon lotor,Common Raccoon
312827501,f1a50306-a41d-4b53-81c4-3e5c8b5835cb,2025/09/09 3:58 PM,2025-09-09,2025-09-09 22:58:00 UTC,Pacific Time (US & Canada),Kolin Campbell,2025-09-10 02:57:28 UTC,2025-09-15 02:30:16 UTC,34.112778,-119.111188,,,false,Procyon lotor,Common Raccoon
314492872,18138499-79ae-46b6-b2bb-d4d5733f9b7e,2025-09-16 19:45:27,2025-09-16,2025-09-17 02:45:27 UTC,Pacific Time (US & Canada),Allen Wight,2025-09-17 02:46:01 UTC,2025-09-17 02:48:46 UTC,34.298816635,-118.8355551525,,,false,Procyon lotor,Common Raccoon
316901129,2bbd3d71-e4a9-4742-bfe7-d47f6b71de37,2025-09-26 22:22:29,2025-09-26,2025-09-27 05:22:29 UTC,Pacific Time (US & Canada),,2025-09-27 05:23:41 UTC,2025-10-03 16:37:25 UTC,34.2893616667,-119.30255,,,false,Procyon lotor,Common Raccoon
317417021,85a99a2b-aa78-46fb-a42b-993c88edf9d7,2025-09-28 17:22:43-07:00,2025-09-28,2025-09-29 00:22:43 UTC,Pacific Time (US & Canada),,2025-09-29 00:23:29 UTC,2025-09-30 14:13:21 UTC,34.2629866667,-118.6772783333,,,false,Procyon lotor,Common Raccoon
317700899,1a2d1525-e775-465d-9946-8113b25d4495,2025-09-29 21:52:33,2025-09-29,2025-09-30 04:52:33 UTC,Pacific Time (US & Canada),,2025-09-30 04:58:42 UTC,2025-09-30 05:00:34 UTC,34.0469410047,-119.1128381189,,,true,Procyon lotor,Common Raccoon
317702479,490b2fd6-6d0e-4ecd-985e-fea4b2e600b5,2025/09/09 9:59 PM,2025-09-09,2025-09-10 04:59:00 UTC,Pacific Time (US & Canada),Kylie Rude,2025-09-30 05:11:22 UTC,2025-11-09 06:40:07 UTC,34.5637658955,-119.0425979045,,,true,Procyon lotor,Common Raccoon
317703528,64de3b9d-b28c-41c1-892b-a1af32d989a0,2025/09/16 2:27 AM,2025-09-16,2025-09-16 09:27:00 UTC,Pacific Time (US & Canada),Kylie Rude,2025-09-30 05:22:23 UTC,2025-11-09 06:40:11 UTC,34.4377811581,-119.1582184426,,,true,Procyon lotor,Common Raccoon
317704019,5075a115-3f42-4bec-95a3-0a6e6dc4c243,2025/09/17 5:58 AM,2025-09-17,2025-09-17 12:58:00 UTC,Pacific Time (US & Canada),Kylie Rude,2025-09-30 05:26:03 UTC,2025-11-09 06:40:13 UTC,34.5336980766,-119.1542471379,,,true,Procyon lotor,Common Raccoon
317704176,269ad7a2-ba03-49ca-8d8f-98f29061f35e,2025/09/21 11:06 PM,2025-09-21,2025-09-22 06:06:00 UTC,Pacific Time (US & Canada),Kylie Rude,2025-09-30 05:27:11 UTC,2025-11-09 06:40:15 UTC,34.5137492894,-119.0568617956,,,true,Procyon lotor,Common Raccoon
318224777,71ef90d3-c5f4-4a1f-b873-6f6492da40bc,2025-10-02 08:20:54,2025-10-02,2025-10-02 15:20:54 UTC,Pacific Time (US & Canada),,2025-10-02 16:33:36 UTC,2025-10-02 20:49:33 UTC,34.2767133333,-118.750825,,,false,Procyon lotor,Common Raccoon
321311796,229447ac-b4e7-4b74-a0e5-dd42d1d1e49c,2022-07-23 12:22:40-07:00,2022-07-23,2022-07-23 19:22:40 UTC,Pacific Time (US & Canada),s. w.,2025-10-16 22:21:44 UTC,2025-12-11 06:36:53 UTC,34.1822966667,-118.76992,,,false,Procyon lotor,Common Raccoon
321311914,3dc872a7-31b7-434d-a35e-2828eaf79ab6,2022-07-23 12:22:50-07:00,2022-07-23,2022-07-23 19:22:50 UTC,Pacific Time (US & Canada),s. w.,2025-10-16 22:22:39 UTC,2025-12-11 06:37:00 UTC,34.1822866667,-118.7699283333,,,false,Procyon lotor,Common Raccoon
321312038,6dec1d30-e8dd-4ff8-9411-647d6bf3d581,2022-07-23 12:23:15-07:00,2022-07-23,2022-07-23 19:23:15 UTC,Pacific Time (US & Canada),s. w.,2025-10-16 22:23:26 UTC,2025-12-11 06:37:05 UTC,34.1822883333,-118.7699133333,,,false,Procyon lotor,Common Raccoon
321313063,1099b335-1320-45b7-bb97-7180edf87b18,2022-07-23 12:27:46-07:00,2022-07-23,2022-07-23 19:27:46 UTC,Pacific Time (US & Canada),s. w.,2025-10-16 22:29:16 UTC,2025-12-11 06:37:16 UTC,34.1821366667,-118.7698583333,,,false,Procyon lotor,Common Raccoon
321313650,67b9c5d1-4d82-43c0-a22a-50b6fcef96a1,2022-07-23 12:28:26-07:00,2022-07-23,2022-07-23 19:28:26 UTC,Pacific Time (US & Canada),s. w.,2025-10-16 22:33:11 UTC,2025-12-11 06:36:32 UTC,34.1821166667,-118.76992,,,false,Procyon lotor,Common Raccoon
321315504,3c560f14-5231-472e-9d20-41322957cf51,2025-10-16 14:16:27-07:00,2025-10-16,2025-10-16 21:16:27 UTC,Pacific Time (US & Canada),,2025-10-16 22:45:52 UTC,2025-10-16 22:49:26 UTC,34.4358783333,-119.0855721667,,,false,Procyon lotor,Common Raccoon
322358536,42f820b3-32d6-43b4-9a7c-523b78e0d15c,2025-10-21 21:50:30-07:00,2025-10-21,2025-10-22 04:50:30 UTC,Pacific Time (US & Canada),,2025-10-22 05:27:37 UTC,2025-10-22 17:08:59 UTC,34.1614888333,-119.04135,,,false,Procyon lotor,Common Raccoon
322513821,f4093ba4-c00e-4093-b0e2-1f910722c99e,2025-10-22 10:38:47-07:00,2025-10-22,2025-10-22 17:38:47 UTC,Pacific Time (US & Canada),,2025-10-23 02:25:52 UTC,2025-10-27 02:00:29 UTC,34.3023383333,-118.6928416667,,,false,Procyon lotor,Common Raccoon
322520446,893b239e-93cf-4b86-87b6-62e615b4ee15,2025-10-22T20:16,2025-10-22,2025-10-23 03:16:00 UTC,Pacific Time (US & Canada),Zack McGowan,2025-10-23 03:21:48 UTC,2025-10-23 03:22:41 UTC,34.1601533168,-119.0436210291,,,false,Procyon lotor,Common Raccoon
322526694,ea58f0c3-be5d-40af-a185-0e35f5fbafec,2025-10-22 21:18:02,2025-10-22,2025-10-23 04:18:02 UTC,Pacific Time (US & Canada),"Fur, Fangs, Fins and Feathers",2025-10-23 04:21:48 UTC,2025-11-17 19:50:24 UTC,34.1003254159,-119.1009447215,,,true,Procyon lotor,Common Raccoon
322690079,2cc87078-ec03-4993-b793-96704f7a3410,2025-10-23 15:16:42,2025-10-23,2025-10-23 22:16:42 UTC,Pacific Time (US & Canada),Biodiversity Diaries,2025-10-24 03:18:25 UTC,2026-03-20 02:15:57 UTC,34.1609981,-119.0486412997,,,false,Bassariscus astutus,Ringtail
323752732,bf010850-1245-42da-9d74-aca6f73bd630,2025-10-28 09:38:20,2025-10-28,2025-10-28 16:38:20 UTC,Pacific Time (US & Canada),Zack Abbey,2025-10-29 01:41:02 UTC,2025-10-29 07:29:11 UTC,34.1894194444,-119.0215722222,,,false,Procyon lotor,Common Raccoon
324200159,34c50c59-83d1-48e7-9dea-e55fc78657bb,2025-10-30 23:45:00-07:00,2025-10-30,2025-10-31 06:45:00 UTC,Pacific Time (US & Canada),s. w.,2025-10-31 18:58:43 UTC,2025-11-05 03:29:58 UTC,34.1953451,-118.9583762,,,false,Procyon lotor,Common Raccoon
324944956,d6fdb2b4-1928-4df3-8544-015a74f73f19,2025/11/04 1:18 PM,2025-11-04,2025-11-04 21:18:00 UTC,Pacific Time (US & Canada),,2025-11-04 22:57:54 UTC,2026-03-20 18:08:29 UTC,34.1589361111,-118.9833833333,,,false,Canidae,Canids
325467377,5a41eac1-9d6e-4d41-be9d-bd4f030f4a81,2025-11-08 00:32:07,2025-11-08,2025-11-08 08:32:07 UTC,Pacific Time (US & Canada),,2025-11-08 10:37:35 UTC,2025-12-17 23:49:33 UTC,34.2783556638,-119.2823331289,,,false,Procyon lotor,Common Raccoon
328561155,1fdf6d05-d6e6-46af-a7c7-7b761bcee0a4,2025-11-27 15:17:36-08:00,2025-11-27,2025-11-27 23:17:36 UTC,Pacific Time (US & Canada),,2025-11-28 01:14:58 UTC,2026-01-19 03:26:38 UTC,34.2816883333,-119.1983866667,,,false,Rodentia,Rodents
328561200,d829eae2-8286-4c98-a6e9-4fdb35324476,2025-11-27 15:17:44-08:00,2025-11-27,2025-11-27 23:17:44 UTC,Pacific Time (US & Canada),,2025-11-28 01:15:16 UTC,2026-02-27 17:49:36 UTC,34.2817,-119.1984116667,,,false,Canidae,Canids
328563721,388dfdc9-ed3f-4fae-a577-0184053030b9,2025-11-27 15:39:11-08:00,2025-11-27,2025-11-27 23:39:11 UTC,Pacific Time (US & Canada),,2025-11-28 01:41:57 UTC,2025-12-02 22:28:40 UTC,34.2821166667,-119.1983033333,,,false,Procyon lotor,Common Raccoon
329083232,71e492f9-1c42-4daf-996c-4c870400dc8d,2025-11-20 17:49:50,2025-11-20,2025-11-21 01:49:50 UTC,Pacific Time (US & Canada),,2025-12-01 16:46:32 UTC,2025-12-01 16:47:37 UTC,34.3011198128,-118.8346526217,,,false,Procyon lotor,Common Raccoon
331376351,65b11968-7659-4e78-8b81-b6913f9c4eaa,2025-12-19 14:25:08-08:00,2025-12-19,2025-12-19 22:25:08 UTC,Pacific Time (US & Canada),Alexander Vargas,2025-12-20 03:10:26 UTC,2025-12-27 01:32:21 UTC,34.2990583333,-119.1129388333,,,false,Procyon lotor,Common Raccoon
332361412,ea51a160-51ae-491e-a40a-71e17da1f9f7,2025-12-27 11:01:16,2025-12-27,2025-12-27 19:01:16 UTC,Pacific Time (US & Canada),Erin Lacour,2025-12-28 00:25:59 UTC,2025-12-28 00:26:00 UTC,34.2313216667,-119.0049138833,,,false,Lynx rufus,Bobcat
334298662,bacc3b76-6046-4096-9ac0-c08deecf86a2,2026-01-10 15:47:31-08:00,2026-01-10,2026-01-10 23:47:31 UTC,Pacific Time (US & Canada),,2026-01-11 02:46:19 UTC,2026-01-13 17:05:23 UTC,34.266075,-118.648545,,,false,Procyon lotor,Common Raccoon
334298731,6dc80caf-41ca-48e2-aa07-9569e0c872ee,2026-01-10 15:47:29-08:00,2026-01-10,2026-01-10 23:47:29 UTC,Pacific Time (US & Canada),,2026-01-11 02:47:03 UTC,2026-01-13 22:59:57 UTC,34.2674,-118.6531133333,,,false,Procyon lotor,Common Raccoon
334437995,bea2bfb7-7fc1-4daa-a57a-7d66bef0e4d7,2026-01-11 16:44:42,2026-01-11,2026-01-12 00:44:42 UTC,Pacific Time (US & Canada),,2026-01-12 01:44:37 UTC,2026-02-27 17:42:55 UTC,34.305575,-118.6929866667,,,false,Procyon,Raccoons
336162292,83017fda-efb4-49c6-8c10-2a88978b8b26,2025-10-15 19:48:18,2025-10-15,2025-10-16 02:48:18 UTC,Pacific Time (US & Canada),,2026-01-25 23:32:49 UTC,2026-01-25 23:42:31 UTC,34.161525,-119.0412611667,,,false,Procyon lotor,Common Raccoon
337241608,62100cbf-98a2-4a5a-bc83-8b6ac8a59d66,2026-01-30 11:48:30,2026-01-30,2026-01-30 19:48:30 UTC,Pacific Time (US & Canada),,2026-02-03 19:57:57 UTC,2026-02-04 04:16:41 UTC,34.4288017222,-119.2588101944,,,false,Procyon lotor,Common Raccoon
337370576,c23d6364-5ac0-4ce1-aadf-956ebd6de83d,2026-02-04 12:51:12-08:00,2026-02-04,2026-02-04 20:51:12 UTC,Pacific Time (US & Canada),Susan Fawcett,2026-02-04 22:50:55 UTC,2026-02-05 02:26:31 UTC,34.7502544981,-119.1423070388,,,false,Procyon lotor,Common Raccoon
339119601,411f6ef9-47a6-46e0-ac5c-59d5ebf3a242,2025/09/21 11:06 PM,2025-09-21,2025-09-22 06:06:00 UTC,Pacific Time (US & Canada),Kylie Rude,2026-02-18 04:11:10 UTC,2026-02-18 04:11:24 UTC,34.4185034462,-119.1171893167,,,true,Procyon lotor,Common Raccoon
339119680,4a684f78-ae67-44a9-ba46-4fba14f92452,2025/09/17 5:58 AM,2025-09-17,2025-09-17 12:58:00 UTC,Pacific Time (US & Canada),Kylie Rude,2026-02-18 04:12:23 UTC,2026-02-18 04:52:12 UTC,34.5224073173,-119.1543888099,,,true,Procyon lotor,Common Raccoon
339119786,ec2eee77-2f8e-43b1-90ba-14d1cb60e2ec,2025/09/16 2:27 AM,2025-09-16,2025-09-16 09:27:00 UTC,Pacific Time (US & Canada),Kylie Rude,2026-02-18 04:13:33 UTC,2026-02-18 04:52:12 UTC,34.5739388176,-119.0815259749,,,true,Procyon lotor,Common Raccoon
339120681,737080ce-0c0f-4dcb-9f68-2eaa2f546635,2025/09/09 9:59 PM,2025-09-09,2025-09-10 04:59:00 UTC,Pacific Time (US & Canada),Kylie Rude,2026-02-18 04:22:10 UTC,2026-02-21 07:03:37 UTC,34.5092679883,-119.0653122364,,,true,Procyon lotor,Common Raccoon
339358898,b4533f24-c7a7-4313-adb5-c87cb8e28c76,2026/02/18 3:48 PM,2026-02-18,2026-02-18 23:48:00 UTC,Pacific Time (US & Canada),,2026-02-19 23:50:04 UTC,2026-02-19 23:52:18 UTC,34.1628272787,-119.043406478,,,false,Procyon lotor,Common Raccoon
339787669,f6dc8019-3c00-4eb7-8d58-87e9187cd53b,2026-02-22 13:01:26-08:00,2026-02-22,2026-02-22 21:01:26 UTC,Pacific Time (US & Canada),Laura P.,2026-02-22 21:04:54 UTC,2026-02-27 17:36:56 UTC,34.2992466667,-119.198395,,,false,Procyon lotor,Common Raccoon
340113917,dc969664-9b41-4ab4-922c-4727ed50f066,2026-02-24 19:14:59,2026-02-24,2026-02-25 03:14:59 UTC,Pacific Time (US & Canada),,2026-02-25 03:32:05 UTC,2026-03-02 13:07:55 UTC,34.2539518322,-118.7573642615,,,false,Procyon lotor,Common Raccoon
340388021,cfda3fcb-4197-4a01-9c31-1f4c5668a633,2026-02-26T16:30,2026-02-26,2026-02-27 00:30:00 UTC,Pacific Time (US & Canada),Hope Hespenheide,2026-02-27 02:32:11 UTC,2026-03-02 13:06:00 UTC,34.2793541414,-119.2075826841,,,false,Procyon lotor,Common Raccoon
341606511,5257c3dd-c515-4f95-94ed-54c07cfa3dd1,2026-03-06 17:16:26,2026-03-06,2026-03-07 01:16:26 UTC,Pacific Time (US & Canada),,2026-03-07 01:19:16 UTC,2026-03-07 08:50:40 UTC,34.1602555,-119.0433971667,,,false,Procyon lotor,Common Raccoon
341606555,cd69ebc2-9bd8-432e-a99b-f2f8d8516f58,2026-03-06 17:16:44,2026-03-06,2026-03-07 01:16:44 UTC,Pacific Time (US & Canada),,2026-03-07 01:19:42 UTC,2026-03-07 08:50:39 UTC,34.1602361667,-119.0435195,,,false,Procyon lotor,Common Raccoon
342129794,b2fe0c62-c49f-46e8-9a23-8ba751769a6e,2025-11-03 18:06:51,2025-11-03,2025-11-04 02:06:51 UTC,Pacific Time (US & Canada),Rainer Griffin,2026-03-09 20:19:04 UTC,2026-03-10 01:02:07 UTC,34.3014548855,-118.8337831199,,,false,Procyon lotor,Common Raccoon
344624792,e7a89023-99d0-4f34-b3f0-dc8eaf7c9b25,2026-03-22 22:51:29,2026-03-22,2026-03-23 05:51:29 UTC,Pacific Time (US & Canada),Nima Zarrinnegar,2026-03-23 05:51:40 UTC,2026-03-23 14:39:53 UTC,34.1816785743,-118.8848681369,,,false,Procyon lotor,Common Raccoon
