duration,start_station,end_station,plan_duration,st_year,st_month,st_day,st_hour,st_minute,end_year,end_month,end_day,end_hour,end_minute,bike_electric,pass_daypass,pass_indego30,pass_indego365,pass_walkup,trip_oneway,day_of_week,is_weekend,st_hr_sin,st_hr_cos,st_day_sin,st_day_cos,st_yr_sin,st_yr_cos,in_deg_start,out_deg_start,betweenness_start,closeness_start,pagerank_start,in_deg_end,out_deg_end,betweenness_end,closeness_end,pagerank_end,st_name,st_lat,st_lon,end_name,end_lat,end_lon,dist_km,avg_wind,precip,snow,snow_ground,max_temp,min_temp
9,3053,3125,365,2025,8,4,17,47,2025,8,4,17,56,1,0,0,1,0,1,0,0,-0.9659258262890684,-0.2588190451025206,0.433883739117557,-0.9009688679024196,0.4999999999999998,-0.8660254037844388,0.09177215189873418,0.09177215189873418,0.008478878809090238,0.4092058983956213,0.0052017497069960315,0.11392405063291139,0.12341772151898733,0.013053138074799015,0.4296342739785541,0.007158505679690604,Point Breeze & Tasker,39.93231,-75.18154,15th & South,39.94391,-75.16735,1.7684355443859952,3.8,0.0,0.0,0.0,89,65
20,3098,3098,365,2020,4,17,13,22,2020,4,17,13,42,0,0,0,1,0,0,4,0,-0.2588190451025208,-0.9659258262890684,-0.781831482468029,0.6234898018587346,0.5,0.8660254037844386,0.06329113924050633,0.07278481012658228,0.0034403985518171695,0.3956832896842718,0.0035250195646856497,0.06329113924050633,0.07278481012658228,0.0034403985518171695,0.3956832896842718,0.0035250195646856497,10th & Federal,39.93431,-75.16042,10th & Federal,39.93431,-75.16042,0.0,6.93,0.0,0.0,0.0,53,34
11,3168,3303,1,2025,10,11,9,21,2025,10,11,9,32,1,0,0,0,1,1,5,1,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.2225209339563141,-1.0,-1.8369701987210292e-16,0.12658227848101267,0.12658227848101267,0.016198351672116956,0.44418640261331155,0.006556714645478426,0.03164556962025317,0.028481012658227847,0.001707580083361527,0.36188642525657444,0.0018826382026366267,,,,41st & Chestnut,39.9559,-75.2053,,7.38,0.06,0.0,0.0,67,52
8,3039,3058,30,2022,4,6,13,25,2022,4,6,13,33,0,0,1,0,0,1,2,0,-0.2588190451025208,-0.9659258262890684,-0.781831482468029,0.6234898018587346,0.5,0.8660254037844386,0.056962025316455694,0.04746835443037974,0.00636823640048256,0.38897679324894513,0.003656276134928919,0.09493670886075949,0.12341772151898733,0.014400267409022647,0.4210941431502342,0.005750842106478506,Broad & Girard,39.97157,-75.15993,,,,,12.53,0.94,0.0,0.0,57,48
11,3161,3054,30,2024,7,30,15,18,2024,7,30,15,29,0,0,1,0,0,1,1,0,-0.7071067811865471,-0.7071067811865479,0.7818314824680284,0.6234898018587354,1.0,1.1943401194869637e-15,0.11075949367088607,0.14873417721518986,0.013198171132707825,0.428297930980176,0.00622514950757224,0.18037974683544303,0.15822784810126583,0.0316247012050513,0.473188263952325,0.009770751501475819,30th Street Station East,39.95486,-75.18091,Rodin Museum,39.9625,-75.1742,1.0240974206131979,11.41,0.0,0.0,0.0,86,75
16,3120,3255,30,2023,3,31,11,59,2023,3,31,12,15,1,0,1,0,0,1,4,0,0.258819045102521,-0.9659258262890682,-0.4338837391175562,-0.90096886790242,-0.5000000000000004,0.8660254037844384,0.08227848101265822,0.06645569620253164,0.008820994424913145,0.4073898958879485,0.005305070390193379,0.0981012658227848,0.12658227848101267,0.01408273845209232,0.42565003032496623,0.005108164608261738,31st & Girard,39.97522,-75.18669,Broad & Chestnut,39.95095,-75.16438,3.301257703152329,8.28,0.0,0.0,0.0,63,35
5,3295,3182,30,2025,2,2,7,5,2025,2,2,7,10,0,0,1,0,0,1,6,1,0.9659258262890684,-0.2588190451025206,-2.4492935982947064e-16,1.0,-0.4999999999999997,-0.8660254037844388,0.10126582278481013,0.10759493670886076,0.0144988775296674,0.41663474980371124,0.005534263143190984,0.10443037974683544,0.10443037974683544,0.00568414778808999,0.43575248357634994,0.005167045866355344,12th & Chestnut,39.95028,-75.16027,,,,,6.71,0.01,0.0,0.0,38,19
9,3124,3069,365,2025,5,27,22,0,2025,5,27,22,9,1,0,0,1,0,1,1,0,-0.5000000000000004,0.8660254037844384,0.7818314824680271,0.6234898018587369,-0.8660254037844392,0.4999999999999991,0.07278481012658228,0.10126582278481013,0.007099774928848825,0.39454952667658044,0.004253384383791642,0.08227848101265822,0.07911392405063292,0.003165365485651478,0.4135068612916714,0.004685193995950339,Race Street Pier,39.95367,-75.13956,4th & Christian,39.93704,-75.15038,2.0664545586158054,4.92,0.01,0.0,0.0,74,54
5,3161,3163,30,2020,3,5,17,21,2020,3,5,17,26,0,0,1,0,0,1,3,0,-0.9659258262890684,-0.2588190451025206,0.433883739117557,-0.9009688679024196,0.4999999999999998,-0.8660254037844388,0.11075949367088607,0.14873417721518986,0.013198171132707825,0.428297930980176,0.00622514950757224,0.14240506329113925,0.14556962025316456,0.016373377894817985,0.4463461420101347,0.008605294530108231,30th Street Station East,39.95486,-75.18091,25th & Locust,39.94974,-75.18097,0.5693409961096543,8.28,0.0,0.0,0.0,53,38
8,3101,3125,30,2021,8,2,17,36,2021,8,2,17,44,0,0,1,0,0,1,0,0,-0.9659258262890684,-0.2588190451025206,0.433883739117557,-0.9009688679024196,0.4999999999999998,-0.8660254037844388,0.16455696202531644,0.13291139240506328,0.013794964578540032,0.45220947392488203,0.010133316716254991,0.11392405063291139,0.12341772151898733,0.013053138074799015,0.4296342739785541,0.007158505679690604,11th & South,39.94295,-75.15955,15th & South,39.94391,-75.16735,0.6734698055097001,7.16,0.0,0.0,0.0,81,61
11,3376,3051,1,2026,3,29,6,56,2026,3,29,7,7,1,0,0,0,1,1,6,1,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,0.0031645569620253164,0.015822784810126583,5.1066606995867003e-05,0.2547600088994016,0.000654838327529283,0.10759493670886076,0.0981012658227848,0.01204714584600589,0.4316544978373874,0.006489931288421815,Thompson & Franklin,39.97183,-75.14878,23rd & Fairmount,39.96744,-75.17507,2.292947605056806,8.95,0.0,0.0,0.0,60,31
16,3209,3119,1,2020,8,9,11,1,2020,8,9,11,17,0,1,0,0,0,1,6,1,0.258819045102521,-0.9659258262890682,-0.4338837391175562,-0.90096886790242,-0.5000000000000004,0.8660254037844384,0.04113924050632911,0.0759493670886076,0.007308712469467302,0.3772542049592509,0.002623851016302217,0.03164556962025317,0.015822784810126583,0.00370427694956596,0.35489119796424373,0.0023218269998302224,45th & Baltimore,39.949,-75.21278,42nd & Lancaster,39.96674,-75.20799,2.014403935887291,6.04,0.0,0.0,0.0,88,71
28,3100,3028,365,2021,5,31,11,29,2021,5,31,11,57,0,0,0,1,0,1,0,0,0.258819045102521,-0.9659258262890682,-0.4338837391175562,-0.90096886790242,-0.5000000000000004,0.8660254037844384,0.13924050632911392,0.11708860759493671,0.0179144085027013,0.4296342739785541,0.01046312798753414,0.1550632911392405,0.18670886075949367,0.025304648069234558,0.45072924651432594,0.010101805333423607,Moyamensing & Tasker,39.92777,-75.15103,4th & Bainbridge,39.94061,-75.14958,1.4330855266818485,8.5,0.0,0.0,0.0,73,50
65,3004,3110,365,2021,5,16,19,52,2021,5,16,20,57,1,0,0,1,0,1,6,1,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.222520933956315,-0.4999999999999991,-0.8660254037844392,0.015822784810126583,0.03481012658227848,0.0003212200357803161,0.34253180301026515,0.0011206656315956023,0.04113924050632911,0.05063291139240506,0.0016205390441504544,0.3539788812599655,0.002762217471274364,Municipal Services Building Plaza,39.95371,-75.16423,Del. River Trail & Penn St.,39.96175,-75.13641,2.5341168673747223,5.82,0.0,0.0,0.0,73,50
33,3160,3150,30,2020,6,23,8,19,2020,6,23,8,52,0,0,1,0,0,1,1,0,0.8660254037844387,-0.4999999999999998,0.7818314824680296,0.6234898018587337,-0.8660254037844385,-0.5000000000000004,0.060126582278481014,0.0759493670886076,0.0020377242196207984,0.38570808070063467,0.0032290146955430967,0.08227848101265822,0.0379746835443038,0.0032470864323882126,0.3979704763298456,0.004804378868471219,38th & Market,39.95662,-75.19862,"15th & Castle, DiSilvestro Playground",39.92884,-75.17021,3.9252989499296493,6.93,0.0,0.0,0.0,90,70
5,3155,3052,30,2023,7,28,12,37,2023,7,28,12,42,1,0,1,0,0,1,4,0,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563148,-2.4492935982947064e-16,1.0,0.06962025316455696,0.11392405063291139,0.003392676678905216,0.39854641044899153,0.0037232034540751477,0.14556962025316456,0.17721518987341772,0.014709583744220257,0.4463461420101347,0.00891641927471889,7th & Fitzwater,39.94018,-75.15442,9th & Locust,39.94732,-75.15695,0.8227071324798146,7.83,0.25,0.0,0.0,94,75
27,3407,3021,365,2025,9,27,17,32,2025,9,27,17,59,1,0,0,1,0,1,5,1,-0.9659258262890684,-0.2588190451025206,0.433883739117557,-0.9009688679024196,0.4999999999999998,-0.8660254037844388,0.00949367088607595,0.0031645569620253164,0.003216823734527175,0.27484587786452414,0.0021023905575882854,0.10126582278481013,0.12974683544303797,0.024911613773329764,0.4316544978373874,0.007084757006065566,American & Berks,39.9785,-75.13911,18th & JFK,39.9539,-75.16902,3.73895686335744,4.7,0.14,0.0,0.0,82,67
11,3190,3020,365,2021,9,22,6,44,2021,9,22,6,55,0,0,0,1,0,1,2,0,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,0.11075949367088607,0.11075949367088607,0.004869682229660605,0.43644305803526645,0.006213867442998742,0.12974683544303797,0.12341772151898733,0.009817688000207358,0.44133905387861083,0.007762364619039785,,,,University City Station,39.94855,-75.19007,,10.51,0.0,0.0,0.0,84,69
10,3159,3063,365,2025,2,24,8,35,2025,2,24,8,45,1,0,0,1,0,1,0,0,0.8660254037844387,-0.4999999999999998,0.7818314824680296,0.6234898018587337,-0.8660254037844385,-0.5000000000000004,0.08544303797468354,0.07278481012658228,0.00465623701215224,0.3979704763298456,0.00551476276965926,0.08860759493670886,0.10759493670886076,0.005631415964659596,0.40981483574442434,0.005010221580467768,38th & Spruce,39.95121,-75.19962,17th & Pine,39.94633,-75.1698,2.5992519325299885,6.71,0.0,0.0,0.0,55,28
8,3255,3304,30,2026,3,10,19,31,2026,3,10,19,39,0,0,1,0,0,1,1,0,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.222520933956315,-0.4999999999999991,-0.8660254037844392,0.0981012658227848,0.12658227848101267,0.01408273845209232,0.42565003032496623,0.005108164608261738,0.06645569620253164,0.05379746835443038,0.002574359513010387,0.3979704763298456,0.0032413280727455612,Broad & Chestnut,39.95095,-75.16438,7th & South,39.94234,-75.15399,1.3042552310303541,5.14,0.0,0.0,0.0,83,40
30,3057,3004,30,2023,5,1,9,31,2023,5,1,10,1,0,0,1,0,0,1,0,0,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.2225209339563141,-1.0,-1.8369701987210292e-16,0.14240506329113925,0.1518987341772152,0.024906231969889718,0.44418640261331155,0.010796786482702155,0.015822784810126583,0.03481012658227848,0.0003212200357803161,0.34253180301026515,0.0011206656315956023,Philadelphia Museum of Art,39.96439,-75.17987,Municipal Services Building Plaza,39.95371,-75.16423,1.785284159154137,16.55,0.04,0.0,0.0,63,50
25,3006,3068,365,2022,11,5,22,40,2022,11,5,23,5,0,0,0,1,0,1,5,1,-0.5000000000000004,0.8660254037844384,0.7818314824680271,0.6234898018587369,-0.8660254037844392,0.4999999999999991,0.08227848101265822,0.0981012658227848,0.0072638567195225535,0.3991240139423959,0.0052304939925045,0.09493670886075949,0.10759493670886076,0.008895864822137955,0.4043987806464804,0.005115871513637508,40th & Spruce,39.9522,-75.20311,Broad & Federal,39.93549,-75.16711,3.5876501131366867,8.28,0.0,0.0,0.0,78,56
8,3049,3045,365,2021,1,21,9,32,2021,1,21,9,40,0,0,0,1,0,1,3,0,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.2225209339563141,-1.0,-1.8369701987210292e-16,0.0759493670886076,0.06645569620253164,0.002924758388537375,0.4055899405305643,0.004942813737751379,0.11075949367088607,0.0759493670886076,0.005247933933209887,0.43030557753164556,0.005797179252708592,Foglietta Plaza,39.94509,-75.1425,,,,,6.71,0.0,0.0,0.0,44,24
7,3154,3045,30,2020,9,15,19,12,2020,9,15,19,19,0,0,1,0,0,1,1,0,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.222520933956315,-0.4999999999999991,-0.8660254037844392,0.11075949367088607,0.12658227848101267,0.012631069172540041,0.4296342739785541,0.006095563439563387,0.11075949367088607,0.0759493670886076,0.005247933933209887,0.43030557753164556,0.005797179252708592,12th & Callowhill,39.95924,-75.15821,,,,,6.71,0.0,0.0,0.0,68,52
11,3205,3374,30,2024,9,12,14,53,2024,9,12,15,4,1,0,1,0,0,1,3,0,-0.4999999999999997,-0.8660254037844388,-4.898587196589413e-16,1.0,0.8660254037844384,0.5000000000000004,0.11075949367088607,0.10443037974683544,0.014075163470380072,0.4316544978373874,0.006012498607775053,0.028481012658227847,0.028481012658227847,0.0034510302479572276,0.36524611355471237,0.001751785545707723,17th & JFK,39.95405,-75.16783,26th & Poplar,39.9728,-75.17971,2.3177468969623662,4.7,0.0,0.0,0.0,83,62
22,3063,3063,30,2022,8,12,20,8,2022,8,12,20,30,1,0,1,0,0,0,4,0,-0.8660254037844386,0.5000000000000001,-0.7818314824680302,0.6234898018587329,-0.8660254037844387,-0.4999999999999998,0.08860759493670886,0.10759493670886076,0.005631415964659596,0.40981483574442434,0.005010221580467768,0.08860759493670886,0.10759493670886076,0.005631415964659596,0.40981483574442434,0.005010221580467768,17th & Pine,39.94633,-75.1698,17th & Pine,39.94633,-75.1698,0.0,10.96,0.0,0.0,0.0,87,73
28,3100,3019,30,2023,5,9,7,35,2023,5,9,8,3,0,0,1,0,0,1,1,0,0.9659258262890684,-0.2588190451025206,-2.4492935982947064e-16,1.0,-0.4999999999999997,-0.8660254037844388,0.13924050632911392,0.11708860759493671,0.0179144085027013,0.4296342739785541,0.01046312798753414,0.04113924050632911,0.03164556962025317,0.0005886562046712466,0.37985595809690087,0.002103303588674629,Moyamensing & Tasker,39.92777,-75.15103,6th & Race,39.95403,-75.14983,2.921770404145292,7.61,0.0,0.0,0.0,70,51
7,3203,3033,365,2021,8,8,12,38,2021,8,8,12,45,1,0,0,1,0,1,6,1,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563148,-2.4492935982947064e-16,1.0,0.10126582278481013,0.07911392405063292,0.004535135363295893,0.4122688167967862,0.005853091739573519,0.10443037974683544,0.0981012658227848,0.012071652398896146,0.428297930980176,0.005195913900073412,18th & Christian,39.94077,-75.17227,10th & Chestnut,39.95005,-75.15672,1.6798928817725065,8.05,0.69,0.0,0.0,82,66
9,3066,3038,365,2020,10,15,8,36,2020,10,15,8,45,0,0,0,1,0,1,3,0,0.8660254037844387,-0.4999999999999998,0.7818314824680296,0.6234898018587337,-0.8660254037844385,-0.5000000000000004,0.14556962025316456,0.14556962025316456,0.015047935056206956,0.45072924651432594,0.008075355559572124,0.08227848101265822,0.11392405063291139,0.008324614156132807,0.4043987806464804,0.00543657145325034,19th & Lombard,39.94561,-75.17348,The Children's Hospital of Philadelphia (CHOP),39.94781,-75.19409,1.7738832508506635,10.07,0.0,0.0,0.0,75,54
7,3249,3303,365,2025,7,6,23,20,2025,7,6,23,27,1,0,0,1,0,1,6,1,-0.2588190451025215,0.965925826289068,0.9749279121818238,-0.2225209339563136,-0.5000000000000014,0.8660254037844378,0.05379746835443038,0.06329113924050633,0.004621079381876477,0.38788108397218757,0.003748323020890675,0.03164556962025317,0.028481012658227847,0.001707580083361527,0.36188642525657444,0.0018826382026366267,34th & Arch,39.95784,-75.19079,41st & Chestnut,39.9559,-75.2053,1.2554181005353773,7.61,0.0,0.0,0.0,90,71
36,3028,3049,30,2021,5,10,17,12,2021,5,10,17,48,0,0,1,0,0,1,0,0,-0.9659258262890684,-0.2588190451025206,0.433883739117557,-0.9009688679024196,0.4999999999999998,-0.8660254037844388,0.1550632911392405,0.18670886075949367,0.025304648069234558,0.45072924651432594,0.010101805333423607,0.0759493670886076,0.06645569620253164,0.002924758388537375,0.4055899405305643,0.004942813737751379,4th & Bainbridge,39.94061,-75.14958,Foglietta Plaza,39.94509,-75.1425,0.7826022606139413,10.51,0.0,0.0,0.0,63,52
5,3295,3182,30,2025,4,14,20,16,2025,4,14,20,21,0,0,1,0,0,1,0,0,-0.8660254037844386,0.5000000000000001,-0.7818314824680302,0.6234898018587329,-0.8660254037844387,-0.4999999999999998,0.10126582278481013,0.10759493670886076,0.0144988775296674,0.41663474980371124,0.005534263143190984,0.10443037974683544,0.10443037974683544,0.00568414778808999,0.43575248357634994,0.005167045866355344,12th & Chestnut,39.95028,-75.16027,,,,,4.25,0.0,0.0,0.0,70,44
5,3200,3051,30,2021,8,20,12,42,2021,8,20,12,47,1,0,1,0,0,1,4,0,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563148,-2.4492935982947064e-16,1.0,0.03481012658227848,0.03481012658227848,0.007011045505746527,0.36621751279288983,0.0023302140738307928,0.10759493670886076,0.0981012658227848,0.01204714584600589,0.4316544978373874,0.006489931288421815,Ridge & Master,39.97583,-75.16846,23rd & Fairmount,39.96744,-75.17507,1.0897838968631925,5.14,0.27,0.0,0.0,82,74
5,3035,3029,30,2022,9,9,16,10,2022,9,9,16,15,1,0,1,0,0,1,4,0,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.2225209339563138,0.8660254037844392,-0.4999999999999992,0.08227848101265822,0.07278481012658228,0.010322408260900149,0.4191713388436121,0.005100613611442114,0.12025316455696203,0.11708860759493671,0.008850744481286003,0.42696987538023745,0.006629315993787854,Dornsife Center,39.96271,-75.19419,36th & Sansom,39.9538,-75.19479,0.9920657494765313,5.14,0.0,0.0,0.0,84,63
10,3154,3255,30,2022,3,19,13,27,2022,3,19,13,37,1,0,1,0,0,1,5,1,-0.2588190451025208,-0.9659258262890684,-0.781831482468029,0.6234898018587346,0.5,0.8660254037844386,0.11075949367088607,0.12658227848101267,0.012631069172540041,0.4296342739785541,0.006095563439563387,0.0981012658227848,0.12658227848101267,0.01408273845209232,0.42565003032496623,0.005108164608261738,12th & Callowhill,39.95924,-75.15821,Broad & Chestnut,39.95095,-75.16438,1.061275196884629,8.28,0.09,0.0,0.0,76,56
4,3155,3052,30,2022,7,22,10,39,2022,7,22,10,43,1,0,1,0,0,1,4,0,0.4999999999999999,-0.8660254037844387,0.4338837391175584,-0.9009688679024188,-0.8660254037844386,0.5000000000000001,0.06962025316455696,0.11392405063291139,0.003392676678905216,0.39854641044899153,0.0037232034540751477,0.14556962025316456,0.17721518987341772,0.014709583744220257,0.4463461420101347,0.00891641927471889,7th & Fitzwater,39.94018,-75.15442,9th & Locust,39.94732,-75.15695,0.8227071324798146,8.95,0.0,0.0,0.0,97,78
10,3110,3075,365,2025,9,9,20,9,2025,9,9,20,19,0,0,0,1,0,1,1,0,-0.8660254037844386,0.5000000000000001,-0.7818314824680302,0.6234898018587329,-0.8660254037844387,-0.4999999999999998,0.04113924050632911,0.05063291139240506,0.0016205390441504544,0.3539788812599655,0.002762217471274364,0.08544303797468354,0.08544303797468354,0.015306112194751332,0.42368549172346637,0.0055390621694765335,Del. River Trail & Penn St.,39.96175,-75.13641,Fairmount & Ridge,39.96718,-75.16125,2.2013989771622406,10.29,0.0,0.0,0.0,77,57
8,3073,3033,30,2020,9,11,16,2,2020,9,11,16,10,0,0,1,0,0,1,4,0,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.2225209339563138,0.8660254037844392,-0.4999999999999992,0.08544303797468354,0.0981012658227848,0.013602823040960858,0.4104255881076798,0.005310120547711891,0.10443037974683544,0.0981012658227848,0.012071652398896146,0.428297930980176,0.005195913900073412,9th & Spring Garden,39.96143,-75.15242,10th & Chestnut,39.95005,-75.15672,1.317408103767484,9.4,0.0,0.0,0.0,79,69
7,3394,3099,365,2024,11,10,0,0,2024,11,10,0,7,1,0,0,1,0,1,6,1,0.0,1.0,0.0,1.0,0.0,1.0,0.015822784810126583,0.022151898734177215,0.0003408677015021905,0.29708259937459885,0.0014145517869314102,0.06329113924050633,0.06329113924050633,0.003000410365180166,0.4055899405305643,0.002980371679392955,Broad & Snyder,39.924,-75.16959,4th & Washington,39.93401,-75.15094,1.9410923012934405,6.26,0.16,0.0,0.0,59,37
6,3071,3207,30,2023,11,10,9,15,2023,11,10,9,21,1,0,1,0,0,1,4,0,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.2225209339563141,-1.0,-1.8369701987210292e-16,0.028481012658227847,0.04113924050632911,0.0007954780892945305,0.36524611355471237,0.002038322052085709,0.09177215189873418,0.12025316455696203,0.009913388158398978,0.4092058983956213,0.005109034330386059,,,,34th & Chestnut,39.95441,-75.192,,7.16,0.05,0.0,0.0,56,42
8,3318,3297,365,2024,10,30,17,1,2024,10,30,17,9,0,0,0,1,0,1,2,0,-0.9659258262890684,-0.2588190451025206,0.433883739117557,-0.9009688679024196,0.4999999999999998,-0.8660254037844388,0.08860759493670886,0.056962025316455694,0.004323358745402136,0.42630893130070147,0.004854222028766332,0.03481012658227848,0.028481012658227847,0.0020044316819129355,0.3633186934304131,0.0020765270493659964,City Hall South,39.95182,-75.16395,18th & Vine,39.95821,-75.16901,0.8311900972246801,5.37,0.0,0.0,0.0,76,53
35,3165,3165,30,2021,3,11,12,6,2021,3,11,12,41,0,0,1,0,0,0,3,0,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563148,-2.4492935982947064e-16,1.0,0.0759493670886076,0.08227848101265822,0.005824538205275768,0.4104255881076798,0.003926295864714959,0.0759493670886076,0.08227848101265822,0.005824538205275768,0.4104255881076798,0.003926295864714959,24th & Race SRT,39.95819,-75.1782,24th & Race SRT,39.95819,-75.1782,0.0,7.16,0.0,0.0,0.0,74,41
