duration,start_station,end_station,plan_duration,st_year,st_month,st_day,st_hour,st_minute,end_year,end_month,end_day,end_hour,end_minute,bike_electric,pass_daypass,pass_indego30,pass_indego365,pass_walkup,trip_oneway,day_of_week,is_weekend,st_hr_sin,st_hr_cos,st_day_sin,st_day_cos,st_yr_sin,st_yr_cos
26,3164,3051,1,2024,5,11,14,19,2024,5,11,14,45,1,1,0,0,0,1,5,1,-0.4999999999999997,-0.8660254037844388,-4.898587196589413e-16,1.0,0.8660254037844384,0.5000000000000004
5,3061,3318,365,2024,8,25,19,44,2024,8,25,19,49,1,0,0,1,0,1,6,1,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.222520933956315,-0.4999999999999991,-0.8660254037844392
52,3047,3018,1,2023,9,16,12,30,2023,9,16,13,22,0,1,0,0,0,1,5,1,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563148,-2.4492935982947064e-16,1.0
18,3018,3028,30,2023,6,10,14,8,2023,6,10,14,26,1,0,1,0,0,1,5,1,-0.4999999999999997,-0.8660254037844388,-4.898587196589413e-16,1.0,0.8660254037844384,0.5000000000000004
20,3208,3069,365,2021,8,3,15,8,2021,8,3,15,28,0,0,0,1,0,1,1,0,-0.7071067811865471,-0.7071067811865479,0.7818314824680284,0.6234898018587354,1.0,1.1943401194869637e-15
6,3069,3030,30,2021,6,13,14,18,2021,6,13,14,24,0,0,1,0,0,1,6,1,-0.4999999999999997,-0.8660254037844388,-4.898587196589413e-16,1.0,0.8660254037844384,0.5000000000000004
19,3153,3046,30,2020,5,10,19,22,2020,5,10,19,41,1,0,1,0,0,1,6,1,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.222520933956315,-0.4999999999999991,-0.8660254037844392
10,3396,3357,365,2026,3,29,13,20,2026,3,29,13,30,1,0,0,1,0,1,6,1,-0.2588190451025208,-0.9659258262890684,-0.781831482468029,0.6234898018587346,0.5,0.8660254037844386
48,3040,3043,30,2023,4,4,16,4,2023,4,4,16,52,0,0,1,0,0,1,1,0,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.2225209339563138,0.8660254037844392,-0.4999999999999992
38,3100,3310,365,2024,9,21,19,6,2024,9,21,19,43,1,0,0,1,0,1,5,1,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.222520933956315,-0.4999999999999991,-0.8660254037844392
6,3077,3075,30,2025,8,31,19,13,2025,8,31,19,19,0,0,1,0,0,1,6,1,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.222520933956315,-0.4999999999999991,-0.8660254037844392
10,3163,3362,365,2025,6,26,16,17,2025,6,26,16,27,1,0,0,1,0,1,3,0,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.2225209339563138,0.8660254037844392,-0.4999999999999992
4,3028,3238,365,2023,10,8,8,21,2023,10,8,8,25,0,0,0,1,0,1,6,1,0.8660254037844387,-0.4999999999999998,0.7818314824680296,0.6234898018587337,-0.8660254037844385,-0.5000000000000004
32,3205,3049,30,2025,12,25,17,50,2025,12,25,18,22,0,0,1,0,0,1,3,0,-0.9659258262890684,-0.2588190451025206,0.433883739117557,-0.9009688679024196,0.4999999999999998,-0.8660254037844388
34,3185,3020,30,2021,9,25,22,9,2021,9,25,22,43,1,0,1,0,0,1,5,1,-0.5000000000000004,0.8660254037844384,0.7818314824680271,0.6234898018587369,-0.8660254037844392,0.4999999999999991
14,3100,3045,30,2021,7,13,8,54,2021,7,13,9,8,0,0,1,0,0,1,1,0,0.8660254037844387,-0.4999999999999998,0.7818314824680296,0.6234898018587337,-0.8660254037844385,-0.5000000000000004
6,3321,3102,30,2024,3,28,14,1,2024,3,28,14,7,1,0,1,0,0,1,3,0,-0.4999999999999997,-0.8660254037844388,-4.898587196589413e-16,1.0,0.8660254037844384,0.5000000000000004
20,3208,3037,365,2022,5,7,14,55,2022,5,7,15,15,0,0,0,1,0,1,5,1,-0.4999999999999997,-0.8660254037844388,-4.898587196589413e-16,1.0,0.8660254037844384,0.5000000000000004
40,3185,3028,30,2020,2,23,17,53,2020,2,23,18,33,0,0,1,0,0,1,6,1,-0.9659258262890684,-0.2588190451025206,0.433883739117557,-0.9009688679024196,0.4999999999999998,-0.8660254037844388
10,3064,3205,30,2023,6,22,9,15,2023,6,22,9,25,0,0,1,0,0,1,3,0,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.2225209339563141,-1.0,-1.8369701987210294e-16
12,3046,3088,30,2021,9,11,3,11,2021,9,11,3,23,1,0,1,0,0,1,5,1,0.7071067811865476,0.7071067811865476,0.4338837391175582,-0.900968867902419,1.0,6.123233995736766e-17
7,3009,3061,30,2021,10,4,19,14,2021,10,4,19,21,0,0,1,0,0,1,0,0,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.222520933956315,-0.4999999999999991,-0.8660254037844392
3,3235,3037,365,2022,8,6,12,26,2022,8,6,12,29,1,0,0,1,0,1,5,1,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563148,-2.4492935982947064e-16,1.0
4,3294,3294,1,2025,8,8,11,59,2025,8,8,12,3,1,0,0,0,1,0,4,0,0.258819045102521,-0.9659258262890682,-0.4338837391175562,-0.90096886790242,-0.5000000000000004,0.8660254037844384
15,3028,3000,30,2022,7,10,11,41,2022,7,10,11,56,0,0,1,0,0,1,6,1,0.258819045102521,-0.9659258262890682,-0.4338837391175562,-0.90096886790242,-0.5000000000000004,0.8660254037844384
9,3226,3031,30,2025,4,18,8,56,2025,4,18,9,5,1,0,1,0,0,1,4,0,0.8660254037844387,-0.4999999999999998,0.7818314824680296,0.6234898018587337,-0.8660254037844385,-0.5000000000000004
5,3125,3162,30,2020,10,7,3,41,2020,10,7,3,46,0,0,1,0,0,1,2,0,0.7071067811865476,0.7071067811865476,0.4338837391175582,-0.900968867902419,1.0,6.123233995736766e-17
20,3202,3204,30,2021,10,12,18,22,2021,10,12,18,42,0,0,1,0,0,1,1,0,-1.0,-1.8369701987210294e-16,-0.4338837391175575,-0.9009688679024194,3.673940397442059e-16,-1.0
18,3012,3059,30,2021,2,7,17,56,2021,2,7,18,14,0,0,1,0,0,1,6,1,-0.9659258262890684,-0.2588190451025206,0.433883739117557,-0.9009688679024196,0.4999999999999998,-0.8660254037844388
9,3088,3059,30,2023,10,3,14,20,2023,10,3,14,29,0,0,1,0,0,1,1,0,-0.4999999999999997,-0.8660254037844388,-4.898587196589413e-16,1.0,0.8660254037844384,0.5000000000000004
7,3066,3078,30,2023,11,8,14,28,2023,11,8,14,35,0,0,1,0,0,1,2,0,-0.4999999999999997,-0.8660254037844388,-4.898587196589413e-16,1.0,0.8660254037844384,0.5000000000000004
15,3020,3102,30,2022,6,7,15,54,2022,6,7,16,9,1,0,1,0,0,1,1,0,-0.7071067811865471,-0.7071067811865479,0.7818314824680284,0.6234898018587354,1.0,1.1943401194869637e-15
17,3158,3033,365,2021,9,7,8,53,2021,9,7,9,10,0,0,0,1,0,1,1,0,0.8660254037844387,-0.4999999999999998,0.7818314824680296,0.6234898018587337,-0.8660254037844385,-0.5000000000000004
5,3029,3256,30,2023,1,24,18,51,2023,1,24,18,56,1,0,1,0,0,1,1,0,-1.0,-1.8369701987210294e-16,-0.4338837391175575,-0.9009688679024194,3.673940397442059e-16,-1.0
6,3058,3374,30,2025,9,30,18,26,2025,9,30,18,32,1,0,1,0,0,1,1,0,-1.0,-1.8369701987210294e-16,-0.4338837391175575,-0.9009688679024194,3.673940397442059e-16,-1.0
4,3203,3021,30,2021,8,21,6,52,2021,8,21,6,56,1,0,1,0,0,1,5,1,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0
23,3208,3244,30,2025,2,10,16,41,2025,2,10,17,4,1,0,1,0,0,1,0,0,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.2225209339563138,0.8660254037844392,-0.4999999999999992
3,3058,3204,30,2022,10,5,16,30,2022,10,5,16,33,1,0,1,0,0,1,2,0,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.2225209339563138,0.8660254037844392,-0.4999999999999992
21,3212,3024,30,2020,8,22,19,35,2020,8,22,19,56,0,0,1,0,0,1,5,1,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.222520933956315,-0.4999999999999991,-0.8660254037844392
6,3052,3025,1,2025,11,10,16,2,2025,11,10,16,8,1,0,0,0,1,1,0,0,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.2225209339563138,0.8660254037844392,-0.4999999999999992
6,3055,3030,30,2021,5,11,15,12,2021,5,11,15,18,0,0,1,0,0,1,1,0,-0.7071067811865471,-0.7071067811865479,0.7818314824680284,0.6234898018587354,1.0,1.1943401194869637e-15
13,3238,3012,30,2025,9,10,17,1,2025,9,10,17,14,1,0,1,0,0,1,2,0,-0.9659258262890684,-0.2588190451025206,0.433883739117557,-0.9009688679024196,0.4999999999999998,-0.8660254037844388
10,3066,3167,30,2022,11,4,19,37,2022,11,4,19,47,0,0,1,0,0,1,4,0,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.222520933956315,-0.4999999999999991,-0.8660254037844392
32,3296,3155,30,2024,4,3,13,13,2024,4,3,13,45,0,0,1,0,0,1,2,0,-0.2588190451025208,-0.9659258262890684,-0.781831482468029,0.6234898018587346,0.5,0.8660254037844386
2,3263,3118,365,2022,3,19,18,4,2022,3,19,18,6,0,0,0,1,0,1,5,1,-1.0,-1.8369701987210294e-16,-0.4338837391175575,-0.9009688679024194,3.673940397442059e-16,-1.0
86,3040,3190,30,2020,8,26,8,40,2020,8,26,10,6,0,0,1,0,0,1,2,0,0.8660254037844387,-0.4999999999999998,0.7818314824680296,0.6234898018587337,-0.8660254037844385,-0.5000000000000004
55,3029,3029,30,2024,5,6,17,33,2024,5,6,18,28,1,0,1,0,0,0,0,0,-0.9659258262890684,-0.2588190451025206,0.433883739117557,-0.9009688679024196,0.4999999999999998,-0.8660254037844388
4,3405,3064,30,2025,7,15,11,12,2025,7,15,11,16,1,0,1,0,0,1,1,0,0.258819045102521,-0.9659258262890682,-0.4338837391175562,-0.90096886790242,-0.5000000000000004,0.8660254037844384
11,3378,3059,30,2025,12,5,20,59,2025,12,5,21,10,0,0,1,0,0,1,4,0,-0.8660254037844386,0.5000000000000001,-0.7818314824680302,0.6234898018587329,-0.8660254037844387,-0.4999999999999998
38,3210,3056,30,2024,8,17,23,10,2024,8,17,23,48,1,0,1,0,0,1,5,1,-0.2588190451025215,0.965925826289068,0.9749279121818238,-0.2225209339563136,-0.5000000000000014,0.8660254037844378
12,3208,3182,30,2020,10,2,16,3,2020,10,2,16,15,0,0,1,0,0,1,4,0,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.2225209339563138,0.8660254037844392,-0.4999999999999992
10,3340,3078,365,2024,2,20,17,33,2024,2,20,17,43,1,0,0,1,0,1,1,0,-0.9659258262890684,-0.2588190451025206,0.433883739117557,-0.9009688679024196,0.4999999999999998,-0.8660254037844388
28,3057,3037,30,2021,8,7,15,22,2021,8,7,15,50,0,0,1,0,0,1,5,1,-0.7071067811865471,-0.7071067811865479,0.7818314824680284,0.6234898018587354,1.0,1.1943401194869637e-15
11,3341,3245,365,2025,4,26,2,6,2025,4,26,2,17,1,0,0,1,0,1,5,1,0.4999999999999999,0.8660254037844387,0.9749279121818236,-0.2225209339563143,0.8660254037844386,0.5000000000000001
8,3150,3244,30,2022,10,31,18,34,2022,10,31,18,42,0,0,1,0,0,1,0,0,-1.0,-1.8369701987210294e-16,-0.4338837391175575,-0.9009688679024194,3.673940397442059e-16,-1.0
5,3208,3160,30,2021,3,8,16,43,2021,3,8,16,48,1,0,1,0,0,1,0,0,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.2225209339563138,0.8660254037844392,-0.4999999999999992
3,3321,3161,365,2025,5,2,7,23,2025,5,2,7,26,0,0,0,1,0,1,4,0,0.9659258262890684,-0.2588190451025206,-2.4492935982947064e-16,1.0,-0.4999999999999997,-0.8660254037844388
10,3073,3049,30,2022,11,29,0,25,2022,11,29,0,34,1,0,1,0,0,1,1,0,0.0,1.0,0.0,1.0,0.0,1.0
9,3349,3061,30,2023,10,24,14,54,2023,10,24,15,3,0,0,1,0,0,1,1,0,-0.4999999999999997,-0.8660254037844388,-4.898587196589413e-16,1.0,0.8660254037844384,0.5000000000000004
3,3125,3010,365,2021,1,27,13,37,2021,1,27,13,40,0,0,0,1,0,1,2,0,-0.2588190451025208,-0.9659258262890684,-0.781831482468029,0.6234898018587346,0.5,0.8660254037844386
9,3204,3185,30,2025,10,23,8,19,2025,10,23,8,28,1,0,1,0,0,1,3,0,0.8660254037844387,-0.4999999999999998,0.7818314824680296,0.6234898018587337,-0.8660254037844385,-0.5000000000000004
16,3101,3038,365,2025,4,24,10,12,2025,4,24,10,27,0,0,0,1,0,1,3,0,0.4999999999999999,-0.8660254037844387,0.4338837391175584,-0.9009688679024188,-0.8660254037844386,0.5000000000000001
22,3017,3041,30,2020,11,15,15,39,2020,11,15,16,1,1,0,1,0,0,1,6,1,-0.7071067811865471,-0.7071067811865479,0.7818314824680284,0.6234898018587354,1.0,1.1943401194869637e-15
5,3063,3163,30,2021,9,30,17,23,2021,9,30,17,28,1,0,1,0,0,1,3,0,-0.9659258262890684,-0.2588190451025206,0.433883739117557,-0.9009688679024196,0.4999999999999998,-0.8660254037844388
53,3163,3165,30,2024,5,17,16,54,2024,5,17,17,47,0,0,1,0,0,1,4,0,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.2225209339563138,0.8660254037844392,-0.4999999999999992
3,3033,3045,365,2022,4,22,18,54,2022,4,22,18,57,0,0,0,1,0,1,4,0,-1.0,-1.8369701987210294e-16,-0.4338837391175575,-0.9009688679024194,3.673940397442059e-16,-1.0
6,3154,3201,365,2023,11,9,9,0,2023,11,9,9,6,1,0,0,1,0,1,3,0,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.2225209339563141,-1.0,-1.8369701987210294e-16
8,3276,3295,30,2023,8,31,16,39,2023,8,31,16,47,1,0,1,0,0,1,3,0,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.2225209339563138,0.8660254037844392,-0.4999999999999992
33,3318,3318,30,2024,5,6,12,26,2024,5,6,12,59,0,0,1,0,0,0,0,0,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563148,-2.4492935982947064e-16,1.0
4,3202,3125,30,2021,9,29,14,41,2021,9,29,14,45,1,0,1,0,0,1,2,0,-0.4999999999999997,-0.8660254037844388,-4.898587196589413e-16,1.0,0.8660254037844384,0.5000000000000004
20,3169,3102,30,2020,9,7,15,20,2020,9,7,15,40,0,0,1,0,0,1,0,0,-0.7071067811865471,-0.7071067811865479,0.7818314824680284,0.6234898018587354,1.0,1.1943401194869637e-15
20,3024,3204,30,2024,6,29,12,44,2024,6,29,13,4,1,0,1,0,0,1,5,1,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563148,-2.4492935982947064e-16,1.0
8,3052,3018,30,2020,7,23,15,23,2020,7,23,15,31,0,0,1,0,0,1,3,0,-0.7071067811865471,-0.7071067811865479,0.7818314824680284,0.6234898018587354,1.0,1.1943401194869637e-15
9,3020,3012,30,2022,3,3,15,40,2022,3,3,15,49,0,0,1,0,0,1,3,0,-0.7071067811865471,-0.7071067811865479,0.7818314824680284,0.6234898018587354,1.0,1.1943401194869637e-15
4,3026,3264,365,2025,3,18,6,59,2025,3,18,7,3,1,0,0,1,0,1,1,0,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0
38,3238,3053,30,2022,4,23,20,2,2022,4,23,20,40,0,0,1,0,0,1,5,1,-0.8660254037844386,0.5000000000000001,-0.7818314824680302,0.6234898018587329,-0.8660254037844387,-0.4999999999999998
6,3256,3208,365,2025,11,30,13,31,2025,11,30,13,37,1,0,0,1,0,1,6,1,-0.2588190451025208,-0.9659258262890684,-0.781831482468029,0.6234898018587346,0.5,0.8660254037844386
6,3061,3009,30,2020,8,21,17,43,2020,8,21,17,49,0,0,1,0,0,1,4,0,-0.9659258262890684,-0.2588190451025206,0.433883739117557,-0.9009688679024196,0.4999999999999998,-0.8660254037844388
7,3197,3197,365,2021,8,28,18,17,2021,8,28,18,24,0,0,0,1,0,0,5,1,-1.0,-1.8369701987210294e-16,-0.4338837391175575,-0.9009688679024194,3.673940397442059e-16,-1.0
4,3301,3163,365,2023,7,30,0,49,2023,7,30,0,53,1,0,0,1,0,1,6,1,0.0,1.0,0.0,1.0,0.0,1.0
8,3213,3030,365,2025,10,7,16,50,2025,10,7,16,58,0,0,0,1,0,1,1,0,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.2225209339563138,0.8660254037844392,-0.4999999999999992
11,3244,3043,30,2021,7,27,15,33,2021,7,27,15,44,0,0,1,0,0,1,1,0,-0.7071067811865471,-0.7071067811865479,0.7818314824680284,0.6234898018587354,1.0,1.1943401194869637e-15
3,3063,3010,30,2024,11,1,7,51,2024,11,1,7,54,1,0,1,0,0,1,4,0,0.9659258262890684,-0.2588190451025206,-2.4492935982947064e-16,1.0,-0.4999999999999997,-0.8660254037844388
16,3054,3154,30,2020,7,2,0,46,2020,7,2,1,2,0,0,1,0,0,1,3,0,0.0,1.0,0.0,1.0,0.0,1.0
52,3031,3059,30,2020,12,15,16,34,2020,12,15,17,26,0,0,1,0,0,1,1,0,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.2225209339563138,0.8660254037844392,-0.4999999999999992
16,3114,3296,365,2024,2,29,9,8,2024,2,29,9,24,1,0,0,1,0,1,3,0,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.2225209339563141,-1.0,-1.8369701987210294e-16
50,3328,3111,1,2025,3,19,11,42,2025,3,19,12,32,0,1,0,0,0,1,2,0,0.258819045102521,-0.9659258262890682,-0.4338837391175562,-0.90096886790242,-0.5000000000000004,0.8660254037844384
41,3066,3273,30,2023,5,25,16,46,2023,5,25,17,27,0,0,1,0,0,1,3,0,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.2225209339563138,0.8660254037844392,-0.4999999999999992
6,3101,3034,365,2023,5,21,17,26,2023,5,21,17,32,1,0,0,1,0,1,6,1,-0.9659258262890684,-0.2588190451025206,0.433883739117557,-0.9009688679024196,0.4999999999999998,-0.8660254037844388
6,3253,3150,30,2023,10,28,9,1,2023,10,28,9,7,1,0,1,0,0,1,5,1,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.2225209339563141,-1.0,-1.8369701987210294e-16
9,3203,3007,30,2021,7,31,23,18,2021,7,31,23,27,0,0,1,0,0,1,5,1,-0.2588190451025215,0.965925826289068,0.9749279121818238,-0.2225209339563136,-0.5000000000000014,0.8660254037844378
14,3111,3246,365,2026,3,30,11,40,2026,3,30,11,54,1,0,0,1,0,1,0,0,0.258819045102521,-0.9659258262890682,-0.4338837391175562,-0.90096886790242,-0.5000000000000004,0.8660254037844384
5,3238,3007,365,2022,1,11,15,18,2022,1,11,15,23,0,0,0,1,0,1,1,0,-0.7071067811865471,-0.7071067811865479,0.7818314824680284,0.6234898018587354,1.0,1.1943401194869637e-15
27,3028,3245,30,2025,6,5,17,32,2025,6,5,17,59,1,0,1,0,0,1,3,0,-0.9659258262890684,-0.2588190451025206,0.433883739117557,-0.9009688679024196,0.4999999999999998,-0.8660254037844388
12,3246,3303,30,2025,11,26,17,17,2025,11,26,17,29,1,0,1,0,0,1,2,0,-0.9659258262890684,-0.2588190451025206,0.433883739117557,-0.9009688679024196,0.4999999999999998,-0.8660254037844388
15,3154,3299,365,2023,4,3,22,1,2023,4,3,22,16,0,0,0,1,0,1,0,0,-0.5000000000000004,0.8660254037844384,0.7818314824680271,0.6234898018587369,-0.8660254037844392,0.4999999999999991
3,3118,3074,30,2021,4,30,11,25,2021,4,30,11,28,0,0,1,0,0,1,4,0,0.258819045102521,-0.9659258262890682,-0.4338837391175562,-0.90096886790242,-0.5000000000000004,0.8660254037844384
3,3363,3299,365,2025,7,16,19,48,2025,7,16,19,51,1,0,0,1,0,1,2,0,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.222520933956315,-0.4999999999999991,-0.8660254037844392
10,3064,3208,30,2021,8,18,7,31,2021,8,18,7,41,1,0,1,0,0,1,2,0,0.9659258262890684,-0.2588190451025206,-2.4492935982947064e-16,1.0,-0.4999999999999997,-0.8660254037844388
10,3052,3068,30,2020,12,23,17,4,2020,12,23,17,14,0,0,1,0,0,1,2,0,-0.9659258262890684,-0.2588190451025206,0.433883739117557,-0.9009688679024196,0.4999999999999998,-0.8660254037844388
10,3285,3337,30,2024,8,10,19,43,2024,8,10,19,53,0,0,1,0,0,1,5,1,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.222520933956315,-0.4999999999999991,-0.8660254037844392
14,3033,3166,365,2024,2,21,19,19,2024,2,21,19,33,1,0,0,1,0,1,2,0,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.222520933956315,-0.4999999999999991,-0.8660254037844392
21,3365,3238,30,2025,5,8,9,53,2025,5,8,10,14,1,0,1,0,0,1,3,0,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.2225209339563141,-1.0,-1.8369701987210294e-16
8,3063,3012,1,2025,9,13,13,25,2025,9,13,13,33,1,0,0,0,1,1,5,1,-0.2588190451025208,-0.9659258262890684,-0.781831482468029,0.6234898018587346,0.5,0.8660254037844386
5,3394,3257,30,2024,11,22,0,5,2024,11,22,0,10,1,0,1,0,0,1,4,0,0.0,1.0,0.0,1.0,0.0,1.0
22,3005,3327,1,2025,6,4,9,54,2025,6,4,10,16,0,0,0,0,1,1,2,0,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.2225209339563141,-1.0,-1.8369701987210294e-16
13,3285,3069,365,2024,12,23,11,56,2024,12,23,12,9,0,0,0,1,0,1,0,0,0.258819045102521,-0.9659258262890682,-0.4338837391175562,-0.90096886790242,-0.5000000000000004,0.8660254037844384
56,3047,3047,30,2023,4,3,14,34,2023,4,3,15,30,0,0,1,0,0,0,0,0,-0.4999999999999997,-0.8660254037844388,-4.898587196589413e-16,1.0,0.8660254037844384,0.5000000000000004
19,3168,3075,30,2021,5,12,18,44,2021,5,12,19,3,1,0,1,0,0,1,2,0,-1.0,-1.8369701987210294e-16,-0.4338837391175575,-0.9009688679024194,3.673940397442059e-16,-1.0
30,3261,3350,1,2024,4,6,18,58,2024,4,6,19,28,1,1,0,0,0,1,5,1,-1.0,-1.8369701987210294e-16,-0.4338837391175575,-0.9009688679024194,3.673940397442059e-16,-1.0
15,3010,3015,365,2024,3,19,7,30,2024,3,19,7,45,0,0,0,1,0,1,1,0,0.9659258262890684,-0.2588190451025206,-2.4492935982947064e-16,1.0,-0.4999999999999997,-0.8660254037844388
8,3203,3068,30,2022,5,29,14,47,2022,5,29,14,55,0,0,1,0,0,1,6,1,-0.4999999999999997,-0.8660254037844388,-4.898587196589413e-16,1.0,0.8660254037844384,0.5000000000000004
35,3054,3061,1,2022,5,23,17,36,2022,5,23,18,11,1,1,0,0,0,1,0,0,-0.9659258262890684,-0.2588190451025206,0.433883739117557,-0.9009688679024196,0.4999999999999998,-0.8660254037844388
10,3055,3072,30,2023,7,12,22,23,2023,7,12,22,33,1,0,1,0,0,1,2,0,-0.5000000000000004,0.8660254037844384,0.7818314824680271,0.6234898018587369,-0.8660254037844392,0.4999999999999991
55,3047,3010,30,2020,7,1,20,7,2020,7,1,21,2,0,0,1,0,0,1,2,0,-0.8660254037844386,0.5000000000000001,-0.7818314824680302,0.6234898018587329,-0.8660254037844387,-0.4999999999999998
2,3163,3062,365,2024,9,4,14,59,2024,9,4,15,1,0,0,0,1,0,1,2,0,-0.4999999999999997,-0.8660254037844388,-4.898587196589413e-16,1.0,0.8660254037844384,0.5000000000000004
8,3059,3037,365,2024,10,29,17,24,2024,10,29,17,32,0,0,0,1,0,1,1,0,-0.9659258262890684,-0.2588190451025206,0.433883739117557,-0.9009688679024196,0.4999999999999998,-0.8660254037844388
3,3068,3034,365,2025,12,25,13,40,2025,12,25,13,43,1,0,0,1,0,1,3,0,-0.2588190451025208,-0.9659258262890684,-0.781831482468029,0.6234898018587346,0.5,0.8660254037844386
9,3155,3046,30,2022,4,27,16,54,2022,4,27,17,3,0,0,1,0,0,1,2,0,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.2225209339563138,0.8660254037844392,-0.4999999999999992
15,3086,3188,30,2021,4,3,15,59,2021,4,3,16,14,1,0,1,0,0,1,5,1,-0.7071067811865471,-0.7071067811865479,0.7818314824680284,0.6234898018587354,1.0,1.1943401194869637e-15
7,3345,3041,30,2025,8,7,9,44,2025,8,7,9,51,1,0,1,0,0,1,3,0,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.2225209339563141,-1.0,-1.8369701987210294e-16
7,3163,3190,30,2023,5,27,17,45,2023,5,27,17,52,1,0,1,0,0,1,5,1,-0.9659258262890684,-0.2588190451025206,0.433883739117557,-0.9009688679024196,0.4999999999999998,-0.8660254037844388
32,3078,3210,365,2021,2,12,18,47,2021,2,12,19,19,1,0,0,1,0,1,4,0,-1.0,-1.8369701987210294e-16,-0.4338837391175575,-0.9009688679024194,3.673940397442059e-16,-1.0
11,3208,3010,365,2023,7,13,16,25,2023,7,13,16,36,0,0,0,1,0,1,3,0,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.2225209339563138,0.8660254037844392,-0.4999999999999992
21,3201,3041,30,2021,10,6,17,21,2021,10,6,17,42,0,0,1,0,0,1,2,0,-0.9659258262890684,-0.2588190451025206,0.433883739117557,-0.9009688679024196,0.4999999999999998,-0.8660254037844388
13,3362,3164,365,2025,4,9,22,17,2025,4,9,22,30,0,0,0,1,0,1,2,0,-0.5000000000000004,0.8660254037844384,0.7818314824680271,0.6234898018587369,-0.8660254037844392,0.4999999999999991
16,3311,3267,30,2024,7,26,10,56,2024,7,26,11,12,0,0,1,0,0,1,4,0,0.4999999999999999,-0.8660254037844387,0.4338837391175584,-0.9009688679024188,-0.8660254037844386,0.5000000000000001
9,3004,3007,30,2022,8,27,17,4,2022,8,27,17,13,1,0,1,0,0,1,5,1,-0.9659258262890684,-0.2588190451025206,0.433883739117557,-0.9009688679024196,0.4999999999999998,-0.8660254037844388
8,3068,3099,30,2024,3,31,22,52,2024,3,31,23,0,1,0,1,0,0,1,6,1,-0.5000000000000004,0.8660254037844384,0.7818314824680271,0.6234898018587369,-0.8660254037844392,0.4999999999999991
6,3047,3201,365,2024,7,10,9,7,2024,7,10,9,13,1,0,0,1,0,1,2,0,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.2225209339563141,-1.0,-1.8369701987210294e-16
26,3032,3028,1,2024,8,26,11,27,2024,8,26,11,53,1,1,0,0,0,1,0,0,0.258819045102521,-0.9659258262890682,-0.4338837391175562,-0.90096886790242,-0.5000000000000004,0.8660254037844384
46,3022,3318,30,2026,3,7,18,49,2026,3,7,19,35,0,0,1,0,0,1,5,1,-1.0,-1.8369701987210294e-16,-0.4338837391175575,-0.9009688679024194,3.673940397442059e-16,-1.0
50,3057,3057,1,2020,5,23,13,35,2020,5,23,14,25,0,1,0,0,0,0,5,1,-0.2588190451025208,-0.9659258262890684,-0.781831482468029,0.6234898018587346,0.5,0.8660254037844386
21,3208,3276,365,2025,3,15,19,21,2025,3,15,19,42,1,0,0,1,0,1,5,1,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.222520933956315,-0.4999999999999991,-0.8660254037844392
